market_id,entry_date,exit_date,direction,entry_price,exit_price,gross_pnl,net_pnl,position_size,whale_address,category,market_title,market_url,whale_token_side,whale_score,whale_winrate,taker_address,signal_trade_size_usd,market_end_date,resolution_outcome,reason
0x9f155fe976524db0c7bf3084c8aeaa3d4fdcd901d761e1b394fc50356589abb3,2025-11-12,2025-11-17,SELL,0.10851264138752881,1.0,2451.0783339853615,2377.5459839658006,20136.87365616,0xb63ac06f20eed05d0a34f61116d0580a0afb4064,Tech,"Will the price of Ethereum be less than $3,100 on November 17?",https://polymarket.com/event/will-the-price-of-ethereum-be-less-than-3100-on-november-17,NO,6.356,1.0,0xb63ac06f20eed05d0a34f61116d0580a0afb4064,1802.0,2025-11-17,NO,
0x644d961311cd6c49f61325cba8495707d3ba0ea08bcdcc04b1cdb1246277d01d,2025-11-13,2025-11-17,SELL,0.18344129554655864,1.0,6120.830077650987,5937.205175321457,27245.866659929998,0xb63ac06f20eed05d0a34f61116d0580a0afb4064,Tech,"Will Bitcoin reach $108,000 November 10-16?",https://polymarket.com/event/will-bitcoin-reach-108k-november-10-16,NO,6.356,1.0,0xb63ac06f20eed05d0a34f61116d0580a0afb4064,1245.0,2025-11-17,NO,
0xe7ceaefb287d4fc475d053c891ae86d5143e430ff01443adcbbe06243913d7db,2025-12-08,2025-12-09,SELL,0.17479466111396824,1.0,13384.698043572365,12983.157102265193,63189.139842959994,0x0979bad57d7a1403db89cbcd9c52bf43f2138d9b,Sports,Will Wolves win on 2025-12-08?,https://polymarket.com/event/epl-wol-mun-2025-12-08-wol,NO,6.369,0.925,0x0979bad57d7a1403db89cbcd9c52bf43f2138d9b,28000.0,2025-12-08,NO,
0xfb8f7c836c1428284e3532cf4eee446bd05510cee4a1227d895c8071ac74f395,2025-12-10,2025-12-11,SELL,0.19999999999999996,1.0,1672.0191187049993,1621.8585451438494,6688.076474819999,0x0979bad57d7a1403db89cbcd9c52bf43f2138d9b,Sports,Will Athletic Club win on 2025-12-10?,https://polymarket.com/event/ucl-ath-psg1-2025-12-10-ath,NO,6.369,0.925,0x0979bad57d7a1403db89cbcd9c52bf43f2138d9b,2210.03,2025-12-10,NO,
0x9dc8f02fda0074da9ff3e6363701cb77341a9c692e80831c57a583b852b983aa,2025-12-12,2025-12-13,SELL,0.19214277757765924,1.0,20357.01158147149,19746.301234027345,85590.3044619,0x869c92a279ed7416177f37cb1e84198941652483,Sports,Counter-Strike: FURIA vs Natus Vincere (BO3),https://polymarket.com/event/cs2-furia-navi-2025-12-12,NO,7.467,1.0,0x869c92a279ed7416177f37cb1e84198941652483,2656.4,2025-12-12,NO,
0x3315de37bfb5e6565dec1452a914a9160afbe18512aa29a89abf1bfe9c263c7b,2025-12-27,2025-12-28,BUY,0.8952346837065253,1.0,5315.5338687437115,5156.0678526814,45422.0008116607,0x7c8b2af934eed0bad9b7437e927ef09c0ebca211,Politics,Will Russia capture Huliaipole by December 31?,https://polymarket.com/event/will-russia-capture-huliaipole-by-december-31,YES,7.118,0.909,0x7c8b2af934eed0bad9b7437e927ef09c0ebca211,2011.84,2025-12-31,YES,
0xd837e5deb894a485d1c4558e81c31ea2192205c9a15c114a06f69f558db2499e,2025-10-31,2026-01-01,SELL,0.049000000000000044,1.0,301.1402147805365,292.1060083371204,5844.578454209999,0xdc8d49e3317dab913726f10c75a6dff742c784bc,Politics,Will Elon Musk rejoin the Trump Administration this year?,https://polymarket.com/event/will-elon-musk-rejoin-the-trump-administration-this-year,NO,6.212,0.995,0xdc8d49e3317dab913726f10c75a6dff742c784bc,3804.0,2025-12-31,NO,
0xc848576777751e56a4db0eb5e7d4c764afbe80e116fc75584e69c0914be0a5b2,2025-11-02,2026-01-01,SELL,0.06000000000000005,1.0,672.7186482070217,652.537088760811,10539.258821909998,0xdc8d49e3317dab913726f10c75a6dff742c784bc,Politics,Ukraine Tomahawk missile strike by December 31?,https://polymarket.com/event/ukraine-tomahawk-strike-by-december-31,NO,6.212,0.995,0xdc8d49e3317dab913726f10c75a6dff742c784bc,3235.2,2025-12-31,NO,
0x6b26eaf5b136347982958d999553283b5062ff6ed7e2a07cc7aedeee755d0839,2026-02-15,2026-02-17,BUY,0.8295897768178546,1.0,1225.8037165845187,1189.029605086983,5967.44850558,0xfc7612db87dc5d3b234fb673eda2858f9de00ad0,Tech,Grok 4.20 released by February 28?,https://polymarket.com/event/grok-4pt20-released-by-february-28-844,YES,6.071,1.0,0xfc7612db87dc5d3b234fb673eda2858f9de00ad0,1152.3,,YES,
0x3d3970f5a79133aaf8ed30688523303976bb77e3b9f59752b68db438b590f51a,2026-02-24,2026-02-25,SELL,0.001000000000000223,1.0,87.98458006428388,85.34504266235535,87896.59548419998,0xc1f088a81e3a78962ee88506e07203c12213ea61,Tech,"Will the price of Bitcoin be above $76,000 on February 25?",https://polymarket.com/event/bitcoin-above-76k-on-february-25,NO,10.0,1.0,0xc1f088a81e3a78962ee88506e07203c12213ea61,9738.08,2026-02-25,NO,
0x27ecc4bb0990530a44d5747f39232146849e57ed67244edb747cd77bc2e2306c,2026-02-13,2026-03-02,SELL,0.04653862665437869,0.9534613733456213,0.0,0.0,92000.12269095,0x18097587f7d9d837aca3ad5365283a3a18a70d24,Sports,Set Handicap: Valentova (-1.5) vs Birrell (+1.5),https://polymarket.com/event/wta-valento-birrell-2026-02-13-set-handicap-home-1pt5,NO,6.241,0.999,0x18097587f7d9d837aca3ad5365283a3a18a70d24,8000.0,2026-02-20,,OPEN_AT_END
0x74d513ded76c21815373eae49004f36291d958b034087e7bb3669f156e3d116e,2026-03-01,2026-03-02,SELL,0.16855272278686573,0.865,1994.7217550629491,1934.8801024110605,49429.84754412,0x4dfd481c16d9995b809780fd8a9808e8689f6e4a,Politics,US x Iran ceasefire by March 6?,https://polymarket.com/event/us-x-iran-ceasefire-by-march-6,NO,8.464,0.951,0x4dfd481c16d9995b809780fd8a9808e8689f6e4a,41179.59,,,OPEN_AT_END
